Latitud,Longitud
19.62173119,-99.31495556
19.61677926,-99.29205987
19.60186765,-99.28122072
19.61218111,-99.29643163
19.59704762,-99.31047169
19.62460334,-99.30891699
19.5870609,-99.29020049
19.59815568,-99.30218953
19.65396069,-99.38339682
19.61855627,-99.29427339
19.61404318,-99.29319631
19.63348489,-99.36139194
19.62259089,-99.34488435
19.6183695,-99.3104381
19.61289381,-99.32087257
19.59110301,-99.29356228
19.61149787,-99.29946981
19.61859844,-99.30022122
19.61653007,-99.28808311
19.63291593,-99.29963972
19.62254962,-99.41785541
19.61054136,-99.2780527
19.62628484,-99.31438286
19.6088501,-99.29045997
19.60423201,-99.28576858
19.6221731,-99.29926097
19.63728301,-99.28915689
19.63045308,-99.32189029
19.59141942,-99.28774524
19.61228991,-99.28992216
19.58971399,-99.29379208
19.61954572,-99.287839
19.62841818,-99.32573844
19.61875437,-99.28959504
19.61333357,-99.34884366
19.63273727,-99.35300524
19.60268396,-99.30526902
19.60410105,-99.30240947
19.60594526,-99.29312094
19.61386858,-99.31402419
19.61366123,-99.35184767
19.61865343,-99.32717579
19.60478862,-99.27971296
19.601378,-99.28889463
19.60930619,-99.28645385
19.61984146,-99.30198056
19.61933915,-99.32589381
19.62941288,-99.2821797
19.62698552,-99.3139002
19.62975758,-99.28645996
19.60431708,-99.28661614
19.6552851,-99.38117775
19.59500931,-99.28583718
19.60195831,-99.29855064
19.6439288,-99.31027481
19.68929875,-99.35809655
19.59143223,-99.28960507
19.61862485,-99.28983525
19.69201201,-99.37093846
19.61443888,-99.28743494
19.62446122,-99.31694967
19.63171009,-99.32731663
19.61423662,-99.29201973
19.57654333,-99.41529208
19.61880683,-99.30622032
19.62133815,-99.31030577
19.62337645,-99.31359844
19.62089001,-99.31390843
19.59623422,-99.28315155
19.64182862,-99.41352419
19.61698742,-99.29937006
19.60103575,-99.28216498
19.62484465,-99.30960478
19.62670027,-99.31344266
19.64303014,-99.29966209
19.61973467,-99.31083258
19.60639507,-99.28241492
19.63277711,-99.33633338
19.61998634,-99.31628786
19.59907712,-99.31167132
19.62364682,-99.3171417
19.62620525,-99.31443756
19.60306506,-99.3050574
19.60678263,-99.30763586
19.60966859,-99.29716916
19.61071224,-99.29812512
19.60085785,-99.28947599
19.64068398,-99.30316702
19.64310878,-99.30024804
19.59924459,-99.28440052
19.62717397,-99.32099639
19.59449337,-99.30532581
19.64291336,-99.29041924
19.60197715,-99.27634335
19.62528705,-99.41536776
19.62232796,-99.3299958
19.62416916,-99.32139908
19.60545056,-99.30860642
19.61841662,-99.3243547
19.62043347,-99.31425107
19.61695857,-99.28834526
19.62066271,-99.31344308
19.62501059,-99.31778401
19.60441458,-99.30932277
19.64290335,-99.31407046
19.59975134,-99.28603775
19.6008229,-99.2846087
19.60097832,-99.27588454
19.64239385,-99.29548696
19.60129996,-99.29019019
19.62227586,-99.31801905
19.62479358,-99.32640348
19.6221953,-99.34368651
19.60374345,-99.27796858
19.61866009,-99.30741159
19.63327522,-99.3153524
19.63203092,-99.30015865
19.62920791,-99.29274134
19.63728831,-99.30628368
19.6090767,-99.28618046
19.60936219,-99.35802537
19.64060192,-99.31750688
19.62520303,-99.32472421
19.6172809,-99.31750409
19.60818139,-99.27004279
19.61720734,-99.31726456
19.62550438,-99.3069776
19.60077739,-99.28477057
19.6191466,-99.31027159
19.62316,-99.33209687
19.61872042,-99.31035964
19.6395973,-99.36429336
19.60395261,-99.27858271
19.60319577,-99.29029935
19.62246004,-99.33043982
19.62869456,-99.34222563
19.62552108,-99.33706879
19.64168855,-99.41089104
19.63735575,-99.30616459
19.68911825,-99.35744986
19.61063725,-99.29803237
19.63373778,-99.35364409
19.61947185,-99.3111563
19.6215656,-99.28402834
19.60049811,-99.28255822
19.59547859,-99.27616152
19.62148962,-99.28416815
19.62568087,-99.31483561
19.61731877,-99.31764132
19.64279376,-99.30044072
19.61939236,-99.31422652
19.6257998,-99.31569266
19.62484542,-99.31392523
19.60230564,-99.28081752
19.62770335,-99.31303969
19.62169529,-99.28378971
19.60220772,-99.29832033
19.64773112,-99.38856655
19.59920026,-99.27234102
19.62579588,-99.31570362
19.59693625,-99.30329141
19.62273369,-99.31565381
19.64424365,-99.29910677
19.60048962,-99.30010518
19.61426292,-99.35422181
19.61913223,-99.30470638
19.62476341,-99.31769987
19.62558564,-99.3173014
19.63339965,-99.30489837
19.60083008,-99.28226365
19.59114111,-99.2938
19.61328139,-99.31540698
19.61333082,-99.34889394
19.62579535,-99.3157051
19.62579633,-99.31570237
19.62579536,-99.31570507
19.61918965,-99.32593937
19.62579622,-99.31570268
19.59178435,-99.29472135
19.62526509,-99.31475277
19.62579627,-99.31570254
19.62579536,-99.31570508
19.62672763,-99.31366421
19.62579621,-99.31570269
19.63748351,-99.29071665
19.60833405,-99.29234783
19.6198436,-99.32472389
19.59478536,-99.2859311
19.63470985,-99.30058957
19.61108628,-99.29909474
19.63103855,-99.31816792
19.62198221,-99.32106
19.59839156,-99.30175557
19.59910834,-99.28110556
19.59921594,-99.28567167
19.63543023,-99.35857096
19.61580336,-99.33245315
19.62579545,-99.31570481
19.63114698,-99.34435716
19.61397615,-99.35325658
19.68800806,-99.3419879
19.61601759,-99.33203671
19.58988205,-99.29446496
19.59283879,-99.30356252
19.59700469,-99.28219192
19.6213239,-99.31098596
19.62457252,-99.31358201
19.59325869,-99.29348096
19.63031708,-99.28762461
19.59879234,-99.28609611
19.64347639,-99.29989946
19.60569458,-99.29317983
19.62405348,-99.31792585
19.59071298,-99.29416283
19.60795751,-99.27177154
19.5969523,-99.31031304
19.6289482,-99.32413243
19.63982335,-99.30518129
19.63354685,-99.35396251
19.59111941,-99.2934574
19.61581388,-99.36004015
19.64408486,-99.29925167
19.63702318,-99.29089718
19.62536874,-99.30468212
19.57717287,-99.41488519
19.61601635,-99.33238586
19.62240034,-99.29826996
19.59145028,-99.29026308
19.62494221,-99.3301128
19.60531585,-99.29208891
19.6248122,-99.30988028
19.64513117,-99.29782636
19.60348084,-99.28285802
19.64462502,-99.29858756
19.62047183,-99.34023686
19.62224642,-99.35295851
19.60211236,-99.29125465
19.59422859,-99.28133471
19.61390399,-99.35291885
19.62144087,-99.29810375
19.62550117,-99.3141197
19.62652872,-99.30804202
19.61245057,-99.29543786
19.63232562,-99.32750635
19.62698206,-99.3138789
19.61440867,-99.35486326
19.61728792,-99.32337318
19.61941127,-99.33854732
19.68812354,-99.34226046
19.6058866,-99.29254306
19.59427056,-99.28147137
19.60955571,-99.3317696
19.68929522,-99.35808692
19.6444877,-99.30787033
19.63705917,-99.29056998
19.65556069,-99.38057325
19.59525678,-99.30575948
19.59733796,-99.30288395
19.60107528,-99.29942353
19.5912832,-99.30321934
19.62579536,-99.31570508
19.63197091,-99.41652222
19.62625922,-99.31422646
19.64203857,-99.41320129
19.61884208,-99.30677101
19.62926922,-99.28225576
19.65457053,-99.38260517
19.62709104,-99.30721594
19.61307005,-99.31584769
19.60772514,-99.29503807
19.60715113,-99.29272556
19.62773843,-99.32741118
19.63208164,-99.3485715
19.6425229,-99.29187016
19.62531547,-99.33650344
19.62487985,-99.32533413
19.61838336,-99.28551094
19.61436038,-99.29664772
19.62904835,-99.2933339
19.62606597,-99.32352751
19.63188534,-99.29897384
19.62064814,-99.31358548
19.60675075,-99.27395158
19.63708972,-99.29117134
19.5964298,-99.27650914
19.62464465,-99.31757436
19.61832903,-99.32779954
19.63997663,-99.36331408
19.64015262,-99.3680075
19.6003425,-99.30480595
19.60489091,-99.27971824
19.62817839,-99.2915167
19.60283561,-99.27694204
19.63325832,-99.35331864
19.62669518,-99.31280667
19.62393349,-99.33369973
19.64181326,-99.30169605
19.62681114,-99.33992015
19.64280354,-99.30192757
19.5943924,-99.30318564
19.62661818,-99.31362365
19.64202511,-99.30143699
19.59846298,-99.30153989
19.62034631,-99.31064376
19.61451633,-99.31178648
19.59705224,-99.28658557
19.62850658,-99.32725692
19.62769899,-99.31773811
19.60044992,-99.28572337
19.59866648,-99.28482758
19.60171342,-99.28952149
19.61833092,-99.29139862
19.59659633,-99.28398
19.62579638,-99.31570223
19.62676697,-99.29484464
19.62049109,-99.31401471
19.62370133,-99.31365414
19.62696946,-99.29045074
19.6281408,-99.29140576
19.62663527,-99.31358596
19.61917913,-99.30969646
19.63830722,-99.35748427
19.62757168,-99.34059184
19.61987997,-99.31249363
19.62695262,-99.3227568
19.63657086,-99.32475404
19.6250524,-99.31524822
19.59493951,-99.28202472
19.60584504,-99.27907981
19.60053385,-99.28537457
19.62124648,-99.31426814
19.62306522,-99.30771357
19.59450113,-99.28136266
19.6196401,-99.31724684
19.62461332,-99.31756353
19.58621316,-99.29357949
19.60907562,-99.28618226
19.61382761,-99.3141587
19.61591092,-99.33796114
19.61957398,-99.30460735
19.60024948,-99.30013401
19.6239517,-99.3059902
19.63278757,-99.34940868
19.61224082,-99.29007709
19.63080578,-99.3383033
19.59609674,-99.28562808
19.60924496,-99.28613006
19.61876116,-99.33432297
19.59919398,-99.2811575
19.65280031,-99.37381543
19.6201293,-99.33984772
19.64034898,-99.3186981
19.64370691,-99.31113165
19.65299603,-99.29149302
19.64436067,-99.30833408
19.59596558,-99.29153003
19.60309761,-99.30100083
19.61893717,-99.33838295
19.61779459,-99.34936601
19.61220118,-99.29593116
19.63976574,-99.30028527
19.62951402,-99.34252224
19.61756884,-99.28880025
19.62105276,-99.32294459
19.61748456,-99.32939765
19.62600102,-99.33825723
19.63839607,-99.29535212
19.68930533,-99.35811448
19.61397229,-99.31390434
19.59722463,-99.28082954
19.6183016,-99.34748848
19.61399124,-99.35331458
19.62551916,-99.30760442
19.61132382,-99.29938029
19.62341231,-99.33951196
19.60948144,-99.29223497
19.62893041,-99.33564774
19.6456936,-99.29722128
19.62155115,-99.34250204
19.61857116,-99.32455009
19.61455882,-99.33492628
19.65643137,-99.37578533
19.64210245,-99.29153036
19.63344457,-99.3596815
19.64038812,-99.2942653
19.63871972,-99.36120543
19.6142549,-99.33548902
19.63369337,-99.35261982
19.63318478,-99.3031631
19.63419729,-99.29959275
19.62265895,-99.34554539
19.62038018,-99.32824888
19.59178978,-99.28731443
19.62550672,-99.30710438
19.63537555,-99.31290417
19.63816384,-99.30939656
19.60715365,-99.27981099
19.63394187,-99.30966361
19.62285119,-99.29835468
19.61424583,-99.29213622
19.59495932,-99.28291342
19.62704192,-99.29586524
19.63343445,-99.31020026
19.61476859,-99.35624752
19.62854793,-99.32489922
19.6082308,-99.29765515
19.61841507,-99.34001265
19.60740789,-99.28706561
19.62780101,-99.30633667
19.64234822,-99.31256289
19.63800721,-99.29639682
19.6293526,-99.34173886
19.64222927,-99.31317043
19.60555342,-99.30443748
19.60495359,-99.29930055
19.64004362,-99.30453451
19.63248904,-99.31932288
19.57654893,-99.42036908
19.65073415,-99.38686866
19.59844569,-99.30140685
19.60813995,-99.27844395
19.59321963,-99.30386147
19.5918699,-99.30439761
19.63385644,-99.35392659
19.59854736,-99.30135808
19.625797,-99.3157005
19.63692223,-99.36177153
19.64257171,-99.41270279
19.60862685,-99.28757482
19.61390721,-99.29357052
19.58250211,-99.40182516
19.61032467,-99.27788321
19.60882426,-99.27402149
19.68531183,-99.35043191
19.5908891,-99.29402465
19.68690345,-99.34641733
19.60695164,-99.31066219
19.60002669,-99.27272286
19.62766882,-99.29468923
19.58987264,-99.29490279
19.59557154,-99.27621309
19.59242532,-99.30303403
19.59133582,-99.29250032
19.61217428,-99.30017062
19.60775031,-99.26752218
19.59137618,-99.28718177
19.61333065,-99.29387523
19.59268036,-99.29415685
19.58231614,-99.39691235
19.63663991,-99.3345524
19.59251144,-99.2958855
19.61005634,-99.33444056
19.59659341,-99.291818
19.60696965,-99.30777149
19.59246442,-99.29358328
19.63182079,-99.31336347
19.64618319,-99.29632521
19.59323701,-99.2929383
19.68919037,-99.3577526
19.60661907,-99.27015886
19.60750106,-99.30719569
19.60204709,-99.29846866
19.62702024,-99.29545542
19.60659345,-99.27013429
19.61166933,-99.30525382
19.62187802,-99.30997005
19.6045601,-99.27637354
19.63476156,-99.32775899
19.69039242,-99.36109629
19.61352181,-99.28113349
19.60730027,-99.30732024
19.62582584,-99.31490645
19.62579618,-99.31570277
19.62681066,-99.31284502
19.6257962,-99.31570274
19.60445152,-99.28638798
19.62417631,-99.30690788
19.60193049,-99.30546308
19.60697611,-99.28282746
19.60720591,-99.31099353
19.60516962,-99.29193102
19.60849846,-99.3076636
19.59744707,-99.29985271
19.61482264,-99.30125011
19.60366059,-99.30999158
19.59793052,-99.30774565
19.63154102,-99.31222663
19.60565035,-99.30042084
19.6424639,-99.41293712
19.62134194,-99.31440586
19.62579615,-99.31570287
19.62525985,-99.31535027
19.64366726,-99.2997969
19.60396502,-99.30399954
19.61851932,-99.29690878
19.60123341,-99.28675523
19.62619586,-99.31447429
19.59595767,-99.28300816
19.63830166,-99.31625642
19.62465496,-99.31614905
19.62444984,-99.31678141
19.62447779,-99.31341184
19.62565388,-99.31710756
19.6256531,-99.31728169
19.62559309,-99.31758101
19.68911553,-99.35675804
19.62565094,-99.31720316
19.62528587,-99.31777398
19.62574071,-99.31618293
19.62501124,-99.31769826
19.62438272,-99.31700504
19.62476994,-99.31591908
19.62820169,-99.29157627
19.60139073,-99.30565472
19.60177539,-99.29872734
19.61267583,-99.31708265
19.62300493,-99.31798755
19.63322191,-99.35332307
19.62536748,-99.31779869
19.6861577,-99.34359716
19.62579543,-99.31570488
19.6147975,-99.28817709
19.59552434,-99.28360251
19.62546,-99.31791319
19.63954109,-99.30599983
19.59606514,-99.30450853
19.62579526,-99.31570534
19.60400808,-99.30354177
19.62546965,-99.30517851
19.62719005,-99.32112864
19.61432029,-99.35445264
19.60072771,-99.27589382
19.60074223,-99.27071122
19.61120171,-99.29851145
19.62514743,-99.30959113
19.61352307,-99.29829899
19.62437775,-99.33458669
19.60108084,-99.28222245
19.60881665,-99.33404452
19.59182353,-99.28740839
19.61157283,-99.27979727
19.68913291,-99.35773567
19.61405522,-99.29346796
19.64221163,-99.41432398
19.61152155,-99.42016666
19.61158721,-99.27981342
19.60404682,-99.30426632
19.59648252,-99.28058975
19.60415169,-99.28571401
19.63755865,-99.31737619
19.6413442,-99.31698981
19.5994989,-99.284484
19.62584007,-99.31686284
19.61352181,-99.28113349
19.60935029,-99.32578591
19.63703738,-99.32089282
19.63543666,-99.30290961
19.64370011,-99.41266377
19.61516389,-99.29390391
19.61901746,-99.35712578
19.6456691,-99.31738933
19.61552575,-99.31581929
19.6386117,-99.31837052
19.63349394,-99.31762546
19.64443307,-99.31433802
19.61235377,-99.28134237
19.60738242,-99.2792961
19.61080021,-99.29845581
19.59903182,-99.28472804
19.61511438,-99.32973788
19.61068894,-99.4294813
19.62563401,-99.31372156
19.60472892,-99.3089625
19.62751739,-99.29062181
19.62763044,-99.29898056
19.6428509,-99.31025961
19.60672827,-99.27195389
19.64008336,-99.30370621
19.61155247,-99.35229572
19.61843846,-99.29745469
19.59789155,-99.30579239
19.63183322,-99.35380745
19.63602708,-99.33427185
19.61899995,-99.41787619
19.61169918,-99.30178771
19.64225304,-99.41437805
19.62070652,-99.3226502
19.64083354,-99.31882002
19.63791472,-99.29253134
19.60503326,-99.2919488
19.57993817,-99.40890445
19.60933344,-99.28776026
19.66364751,-99.3802712
19.68932505,-99.35827819
19.59714142,-99.2808449
19.6018739,-99.27964543
19.58855626,-99.28527239
19.61967562,-99.33940009
19.65553327,-99.38061606
19.61821636,-99.32801178
19.60755417,-99.28707535
19.61037516,-99.29629432
19.60173421,-99.28141214
19.63884622,-99.29421594
19.62410239,-99.31375546
19.62446298,-99.3167376
19.60439109,-99.28002103
19.61856992,-99.32369461
19.62594896,-99.31329718
19.62025441,-99.3138833
19.62331157,-99.3168637
19.61352181,-99.28113349
19.62632435,-99.3132274
19.65237885,-99.38541534
19.66362379,-99.38024681
19.62828212,-99.29178198
19.62300579,-99.31906666
19.64065156,-99.31685614
19.62887217,-99.29253065
19.63683555,-99.30947064
19.59477136,-99.28254844
19.63157942,-99.41138601
19.61773171,-99.30555482
19.62122877,-99.31063406
19.6192682,-99.31017394
19.60749536,-99.29441302
19.6184638,-99.30906027
19.63277711,-99.33633338
19.64780809,-99.29557565
19.62230887,-99.31350113
19.64372875,-99.31106065
19.6205335,-99.34040332
19.62655565,-99.31381499
19.64422776,-99.31000369
19.59789594,-99.30555306
19.5911259,-99.2932412
19.59853863,-99.30122192
19.59699701,-99.30988457
19.64222998,-99.29284626
19.59844296,-99.28079101
19.63578406,-99.29057613
19.62579537,-99.31570504
19.62579659,-99.31570164
19.61881428,-99.30685037
19.61631189,-99.32827035
19.62432862,-99.31717512
19.59775689,-99.28115243
19.62046547,-99.34008011
19.63841119,-99.29338806
19.63867227,-99.29409361
19.62507231,-99.315432
19.6250577,-99.31545923
19.60141806,-99.29908562
19.59685953,-99.30962351
19.61840205,-99.30780277
19.64019706,-99.29456111
19.60528133,-99.2788404
19.6135149,-99.34227329
19.65129377,-99.38661169
19.61891681,-99.28929377
19.62765029,-99.31344676
19.6171394,-99.29926553
19.60286469,-99.27730473
19.62341588,-99.32895181
19.64808437,-99.38849874
19.64474894,-99.30691769
19.6233225,-99.31877989
19.60025273,-99.29648125
19.63679026,-99.32260976
19.63515266,-99.32446903
19.61415918,-99.28782912
19.60048238,-99.29016923
19.61565076,-99.28935507
19.59687759,-99.28231831
19.60923708,-99.29017641
19.6317069,-99.35410374
19.65098168,-99.29752587
19.58915162,-99.29577165
19.65568961,-99.38051133
19.60317945,-99.30511311
19.61282445,-99.35971366
19.63759619,-99.31138097
19.64168038,-99.35773349
19.63784066,-99.32188722
19.61527208,-99.28581307
19.6317168,-99.29875286
19.60543093,-99.27804275
19.62356806,-99.33322855
19.63811806,-99.31346479
19.6166811,-99.30028937
19.61785585,-99.30514997
19.62017755,-99.28459154
19.60073099,-99.2756982
19.60572446,-99.27818653
19.60486477,-99.2780026
19.63758349,-99.31171454
19.62579973,-99.31569285
19.62048623,-99.31323114
19.62863905,-99.29435967
19.61531142,-99.33373079
19.6182128,-99.32774893
19.62768137,-99.29554491
19.617042,-99.32995342
19.63297826,-99.31045335
19.63192899,-99.30013759
19.60961538,-99.28051474
19.61899197,-99.32168382
19.62152024,-99.32670411
19.62156489,-99.3138603
19.63000823,-99.31175725
19.63169766,-99.32708307
19.61516983,-99.35946035
19.60635894,-99.29243384
19.59651514,-99.28274009
19.59908313,-99.28448984
19.62068592,-99.31050599
19.60738566,-99.29176614
19.59794577,-99.27502175
19.64167029,-99.30536137
19.62076278,-99.30886473
19.61060552,-99.27796585
19.65055916,-99.28797842
19.65667342,-99.37862285
19.63691437,-99.31030947
19.59687495,-99.31146516
19.5996966,-99.30022987
19.6472316,-99.38854721
19.61867884,-99.307774
19.59954406,-99.28448118
19.62872253,-99.31727182
19.61764606,-99.28875191
19.61341105,-99.34158793
19.64719954,-99.29205024
19.61830976,-99.34860803
19.62816855,-99.32939561
19.59151518,-99.29105239
19.61770129,-99.29866132
19.64141898,-99.29476052
19.63033804,-99.33461806
19.64383758,-99.41154434
19.65424538,-99.38956527
19.63012246,-99.31177988
19.62265121,-99.35274239
19.64049021,-99.31736108
19.59704903,-99.30328725
19.60293916,-99.29773986
19.6159074,-99.29092172
19.63671775,-99.30857512
19.59589355,-99.29153698
19.68837574,-99.35435538
19.64295429,-99.29995332
19.58116079,-99.40635346
19.62095257,-99.41878132
19.63503868,-99.36242037
19.60785367,-99.28720104
19.60243555,-99.28071139
19.62579621,-99.31570269
19.61394905,-99.31398838
19.63881379,-99.29039457
19.61234713,-99.28035331
19.60149652,-99.29909844
19.60044992,-99.28572337
19.63200567,-99.31224027
19.63295547,-99.29867104
19.60037857,-99.29003622
19.61717497,-99.29905527
19.60463623,-99.28590678
19.61988268,-99.30184395
19.61867611,-99.30007517
19.59591476,-99.28507218
19.6186897,-99.32710861
19.60469174,-99.27977973
19.6115344,-99.2995031
19.61537716,-99.29927879
19.61687852,-99.28829629
19.59637862,-99.28189494
19.59614221,-99.27857783
19.6073761,-99.28724178
19.59674237,-99.27704826
19.60272875,-99.29783577
19.59711765,-99.30321439
19.60726409,-99.28664742
19.62996968,-99.28778202
19.59621784,-99.27493837
19.60069123,-99.30193728
19.61352181,-99.28113349
19.61840038,-99.28997536
19.61206975,-99.29605923
19.62546341,-99.30291833
19.61799361,-99.29827362
19.61740106,-99.32956451
19.6298349,-99.3244564
19.68933778,-99.36353115
19.6013012,-99.2784594
19.61945825,-99.31108932
19.61426078,-99.29331957
19.60044992,-99.28572337
19.61622503,-99.33161445
19.59709306,-99.27610439
19.60044992,-99.28572337
19.62600789,-99.31499541
19.63219096,-99.31581926
19.6545941,-99.38255549
19.60721594,-99.307313
19.6257962,-99.31570272
19.62565913,-99.31802279
19.60925436,-99.27708467
19.61882432,-99.31082313
19.62334079,-99.28359806
19.62579608,-99.31570305
19.61116315,-99.27444054
19.64253428,-99.4146483
19.64253424,-99.31222086
19.59678284,-99.2821129
19.63047054,-99.31807479
19.59056701,-99.29421946
19.63438051,-99.30035131
19.62235919,-99.31093976
19.6257954,-99.31570495
19.60421538,-99.28268534
19.60786754,-99.28788913
19.62556126,-99.31375468
19.62666057,-99.31277405
19.62027891,-99.34002433
19.63252695,-99.35340773
19.6095664,-99.286112
19.62441951,-99.31370942
19.59973552,-99.28224904
19.60601896,-99.28231525
19.62579616,-99.31570285
19.62542699,-99.31339588
19.60512357,-99.29195462
19.61154343,-99.2995882
19.65549837,-99.38079534
19.63396983,-99.35390844
19.62579906,-99.31569474
19.62553511,-99.3134671
19.59221054,-99.30350278
19.68911978,-99.35750215
19.60066344,-99.28212383
19.62579527,-99.31570533
19.63378647,-99.35393471
19.62071883,-99.30077257
19.62579536,-99.31570508
19.63992892,-99.29574411
19.60376683,-99.28260217
19.61742162,-99.30600808
19.60354324,-99.30478854
19.62349839,-99.31361935
19.63333489,-99.35330931
19.59145393,-99.29374821
19.60513747,-99.30992316
19.63047131,-99.32573451
19.63008617,-99.32528485
19.6355203,-99.29081639
19.68886616,-99.35559655
19.63882946,-99.35938192
19.60773823,-99.26746721
19.60937649,-99.30825482
19.62830386,-99.2918376
19.6378866,-99.29281301
19.6343058,-99.33428948
19.63538399,-99.35865394
19.59793496,-99.27697605
19.63821042,-99.34494176
19.66127854,-99.37595762
19.6401379,-99.28650252
19.62656504,-99.33904274
19.65431973,-99.38306149
19.63758516,-99.33349721
19.64183048,-99.41368831
19.62436687,-99.32951
19.63449828,-99.35578803
19.64232991,-99.36360556
19.61347881,-99.27963664
19.63369973,-99.35351064
19.59623422,-99.28315155
19.59918685,-99.2844302
19.63119454,-99.28976047
19.59558334,-99.28571502
19.60142687,-99.27873071
19.63378824,-99.30304295
19.61333849,-99.34875399
19.68915739,-99.35785009
19.60670345,-99.2930574
19.61427775,-99.34229162
19.63838624,-99.29190564
19.61435858,-99.35462226
19.6067132,-99.29605553
19.60070994,-99.29877482
19.60135914,-99.2761671
19.63048888,-99.34020045
19.60934819,-99.30911297
19.6258385,-99.33350384
19.62095126,-99.34084682
19.63059079,-99.34520246
19.61541423,-99.41653542
19.61060264,-99.32020054
19.63387767,-99.36143677
19.61330502,-99.29162061
19.61353075,-99.29066835
19.61054145,-99.30548034
19.60765726,-99.29383197
19.6402749,-99.31139347
19.59805689,-99.2806977
19.60128968,-99.27696594
19.59164512,-99.30292315
19.60364035,-99.31043573
19.59045001,-99.28754081
19.60189227,-99.2981704
19.64485724,-99.31224055
19.6161372,-99.32430682
19.59707249,-99.3102942
19.61877138,-99.29415677
19.62075855,-99.41805849
19.60901481,-99.30010302
19.6214929,-99.29375867
19.64225608,-99.36447255
19.60985149,-99.2763241
19.61031748,-99.27295176
19.59090433,-99.29727694
19.63437621,-99.32814741
19.60874681,-99.30221615
19.63533996,-99.31283086
19.64442013,-99.31585895
19.59971661,-99.31070841
19.64120799,-99.29822135
19.62596544,-99.30436364
19.62097141,-99.3099888
19.68731753,-99.35282824
19.59886749,-99.28703665
19.63848626,-99.32115886
19.60205411,-99.29134474
19.63659612,-99.32759908
19.62935651,-99.31656874
19.61301108,-99.35210082
19.61536496,-99.285951
19.64489334,-99.31053896
19.64070309,-99.29871153
19.57782032,-99.4141846
19.62204346,-99.31195867
19.64592198,-99.31693897
19.60916725,-99.30861725
19.621581,-99.30455105
19.63255882,-99.31507274
19.63059218,-99.3543544
19.60573194,-99.2850713
19.64436727,-99.31758696
19.61204784,-99.28021336
19.61326753,-99.35445471
19.62317021,-99.2969236
19.61330535,-99.27858144
19.6453393,-99.29360656
19.59817907,-99.27817861
19.62320754,-99.41836552
19.6174288,-99.2957899
19.64648515,-99.2931469
19.59469789,-99.30215653
19.63169675,-99.35104048
19.62661863,-99.33979132
19.62432229,-99.31070251
19.64145374,-99.3575836
19.61990317,-99.29905596
19.6227656,-99.35175865
19.61933778,-99.29150487
19.59528671,-99.2957316
19.6097485,-99.29859639
19.59695478,-99.27508391
19.63534718,-99.30487543
19.59365941,-99.31111173
19.63039354,-99.28722863
19.63418356,-99.28508071
19.68641158,-99.35435727
19.63927898,-99.36852752
19.5947589,-99.29371258
19.62776056,-99.33576471
19.60831755,-99.278008
19.6331435,-99.3139212
19.60949883,-99.32876975
19.59651829,-99.27608828
19.6020614,-99.27923074
19.63969813,-99.30047232
19.60658097,-99.2850552
19.63825793,-99.31869932
19.61331507,-99.34950958
19.62425631,-99.30168389
19.64559328,-99.29545535
19.61814585,-99.29430808
19.62070711,-99.34641185
19.63438597,-99.29891967
19.61874829,-99.41880399
19.63680357,-99.36393336
19.61622258,-99.3380432
19.60352517,-99.30138401
19.61483134,-99.30457042
19.61769275,-99.32363242
19.62473405,-99.4178003
19.61049265,-99.28066246
19.57684017,-99.41878108
19.5962083,-99.27418794
19.63962518,-99.2898963
19.64156117,-99.36066759
19.59951814,-99.28145125
19.59771577,-99.29152102
19.61019077,-99.30479623
19.61822264,-99.28883173
19.64417159,-99.29913916
19.63190413,-99.35501217
19.63411977,-99.29961546
19.64651454,-99.30379769
19.62173812,-99.31331613
19.63762295,-99.3682029
19.62464605,-99.34784897
19.61095239,-99.4244009
19.60713216,-99.32555666
19.63500482,-99.33131814
19.61892633,-99.2916921
19.63321613,-99.35259665
19.60237978,-99.30876022
19.61198184,-99.31802571
19.60965186,-99.33828436
19.63534142,-99.29493323
19.63061312,-99.33904907
19.64478098,-99.31219172
19.62113946,-99.31909635
19.62850494,-99.29522801
19.63274665,-99.34939238
19.61543501,-99.28782218
19.61079386,-99.42185943
19.61384125,-99.35199237
19.68487833,-99.35038138
19.62507066,-99.34042799
19.61018899,-99.31081905
19.61703142,-99.33030314
19.63264073,-99.3027378
19.60983334,-99.275781
19.59131765,-99.30164882
19.62343416,-99.30767958
19.62348272,-99.31291088
19.62480502,-99.30797017
19.62489745,-99.31048614
19.59982945,-99.31237413
19.62243283,-99.30594842
19.58719347,-99.29390767
19.61052767,-99.29006469
19.65984397,-99.38013665
19.63995863,-99.36054576
19.59877108,-99.30598012
19.59336283,-99.30403109
19.62863736,-99.29468634
19.60161011,-99.27633989
19.5942685,-99.3073361
19.62696324,-99.30923912
19.63403938,-99.33216773
19.6106501,-99.28467411
19.60315938,-99.28201843
19.63406965,-99.41362576
19.62023691,-99.33997037
19.62076762,-99.34643999
19.65430221,-99.38952393
19.64288038,-99.31058709
19.64071436,-99.31295411
19.61771078,-99.41808943
19.59632033,-99.29662492
19.61073866,-99.42669171
19.58197104,-99.40351286
19.6200414,-99.33866339
19.60512838,-99.27644245
19.61856598,-99.33264156
19.64221307,-99.31361532
19.65179318,-99.29213026
19.61725037,-99.34057453
19.61976991,-99.32010341
19.62463096,-99.3097679
19.59966727,-99.28632147
19.61311536,-99.2969012
19.61921124,-99.28844556
